id,relayid,sensorid,update_time,processed_status,start_index,end_index,index_len,width,peakvalue,other_peak,other_var
332,2,7,2017/07/18 17:15:26,0,96,274,2,120,5657,3380,759
333,2,7,2017/07/18 17:15:30,0,96,195,2,74,11073,5191,803
334,2,7,2017/07/18 17:15:33,0,95,303,2,149,5532,4364,740
335,2,7,2017/07/18 17:15:37,0,95,278,2,124,13029,9564,976
336,2,7,2017/07/18 17:15:41,0,96,432,2,283,19049,4731,1015
337,2,7,2017/07/18 17:15:45,0,96,266,2,123,14803,8477,1002
338,2,7,2017/07/18 17:15:49,0,95,327,2,183,5729,5755,773
339,2,7,2017/07/18 17:15:53,0,96,353,4,233,12828,7352,988
340,2,7,2017/07/18 17:15:56,0,96,286,2,148,8331,3251,779
341,2,7,2017/07/18 17:16:00,0,95,327,2,192,5812,1894,450
342,2,7,2017/07/18 17:16:04,0,96,336,2,189,9612,3982,775
343,2,7,2017/07/18 17:16:08,0,96,382,3,234,13684,6800,983
344,2,7,2017/07/18 17:16:11,0,95,393,2,238,6059,4007,702
345,2,7,2017/07/18 17:16:15,0,96,241,2,129,3927,1337,357
346,2,7,2017/07/18 17:16:19,0,96,286,2,135,14978,7158,1081
347,2,7,2017/07/18 17:16:23,0,95,229,2,93,10734,5931,1020
348,2,7,2017/07/18 17:16:27,0,96,332,2,163,11406,6753,849
349,2,7,2017/07/18 17:16:31,0,96,342,3,220,8588,6858,873
350,2,7,2017/07/18 17:16:34,0,96,381,2,257,4684,2069,391
351,2,7,2017/07/18 17:16:38,0,91,185,2,68,2472,2932,219
352,2,7,2017/07/18 17:16:42,0,96,495,3,376,5043,4081,633
353,2,10,2017/07/18 18:01:33,0,96,317,2,184,8624,3535,647
354,2,10,2017/07/18 18:01:37,0,77,263,2,152,4320,1871,517
355,2,10,2017/07/18 18:01:44,0,96,247,2,73,24999,18555,1296
356,2,10,2017/07/18 18:01:48,0,95,363,3,188,21291,6332,909
357,2,10,2017/07/18 18:01:56,0,95,336,2,208,5051,2636,613
358,2,10,2017/07/18 18:02:00,0,95,264,2,117,17915,3695,740
359,2,10,2017/07/18 18:02:04,0,96,336,2,184,9159,5276,798
360,2,10,2017/07/18 18:02:07,0,95,320,2,155,20723,12488,943
361,2,10,2017/07/18 18:02:11,0,96,240,2,120,6360,2539,688
362,2,10,2017/07/18 18:02:15,0,96,298,2,128,28085,12568,1121
363,2,10,2017/07/18 18:02:19,0,96,275,2,115,21148,9579,1063
364,2,10,2017/07/18 18:02:23,0,95,277,2,127,17716,5881,839
365,2,10,2017/07/18 18:02:26,0,96,310,2,177,13331,6048,790
366,2,10,2017/07/18 18:02:30,0,96,264,2,112,13070,8244,911
367,2,10,2017/07/18 18:02:34,0,96,426,4,299,22260,9891,878
368,2,10,2017/07/18 18:02:38,0,95,304,2,136,24622,8632,1021
369,2,10,2017/07/18 18:02:42,0,96,245,2,85,22710,9446,977
370,2,10,2017/07/18 18:02:45,0,96,209,2,52,21888,5889,879
371,2,10,2017/07/18 18:02:49,0,96,297,2,107,27485,9856,1088
372,2,10,2017/07/18 18:02:53,0,91,301,2,167,8020,2277,627
373,2,10,2017/07/18 18:02:57,0,94,332,2,185,10074,2440,587
374,2,10,2017/07/18 18:03:01,0,95,292,2,105,28252,15338,1120
375,2,10,2017/07/18 18:03:04,0,96,271,2,124,11600,7095,821
376,2,10,2017/07/18 18:03:08,0,96,326,2,193,8543,2987,696
377,2,10,2017/07/18 18:03:12,0,96,294,2,142,17604,7696,831
378,2,10,2017/07/18 18:03:16,0,96,320,2,128,28927,21993,1235
379,2,10,2017/07/18 18:03:20,0,96,303,2,115,27908,9123,1128
380,2,10,2017/07/18 18:03:23,0,95,403,2,233,16200,4784,655
381,2,10,2017/07/18 18:03:27,0,96,200,3,95,32972,17835,1375
382,2,10,2017/07/18 18:03:31,0,96,192,2,63,29136,11563,1146
383,2,10,2017/07/18 18:03:35,0,96,499,3,370,24426,7264,890
384,2,10,2017/07/18 18:03:39,0,96,336,2,226,4086,1518,331
385,2,10,2017/07/18 18:03:43,0,96,269,2,95,26806,10042,1209
386,2,10,2017/07/18 18:03:46,0,95,285,2,138,24654,13749,1157
387,2,10,2017/07/18 18:03:50,0,96,271,2,127,13657,3137,752
388,2,10,2017/07/18 18:03:54,0,96,300,4,171,21607,10099,1036
389,2,10,2017/07/18 18:03:58,0,96,334,2,136,28061,16243,1156
390,2,10,2017/07/18 18:04:05,0,96,432,3,310,19814,7869,869
391,2,10,2017/07/18 18:04:09,0,96,465,3,343,15199,4356,725
392,2,10,2017/07/18 18:04:13,0,96,408,3,291,11719,3859,766
393,2,10,2017/07/18 18:04:17,0,96,353,2,182,20931,6220,801
394,2,10,2017/07/18 18:04:21,0,95,419,3,308,8716,3048,632
395,2,10,2017/07/18 18:04:24,0,96,332,2,187,5308,1973,599
396,2,10,2017/07/18 18:04:28,0,96,307,2,123,22949,10380,1003
397,2,10,2017/07/18 18:04:32,0,95,412,4,295,12914,3827,690
398,2,10,2017/07/18 18:04:36,0,96,375,3,262,22585,9177,979
399,2,10,2017/07/18 18:04:40,0,96,227,2,68,20837,6031,795
400,2,10,2017/07/18 18:04:44,0,96,296,2,139,18641,5207,877
401,2,10,2017/07/18 18:04:47,0,96,187,2,60,8931,2870,432
402,2,10,2017/07/18 18:04:51,0,95,603,2,470,14497,3126,622
403,2,10,2017/07/18 18:04:55,0,95,420,3,298,23628,4179,802
404,2,10,2017/07/18 18:04:59,0,96,442,4,273,16194,4923,709
405,2,10,2017/07/18 18:05:03,0,96,467,2,68,5248,1710,412
406,2,10,2017/07/18 18:05:06,0,96,306,2,138,23346,9206,1072
407,2,10,2017/07/18 18:05:10,0,95,264,2,119,13741,8724,965
408,2,10,2017/07/18 18:05:14,0,96,296,2,128,30462,16987,1251
409,2,10,2017/07/18 18:05:18,0,96,376,2,222,10542,2281,536
410,2,10,2017/07/18 18:05:22,0,96,292,2,175,4813,3289,490
411,2,10,2017/07/18 18:05:25,0,96,163,2,95,11518,2110,503
412,2,10,2017/07/18 18:05:29,0,95,450,3,332,14539,4070,630
413,2,10,2017/07/18 18:05:33,0,95,374,3,195,23470,7381,981
414,2,10,2017/07/18 18:05:37,0,96,180,2,22,26912,10611,894
415,2,10,2017/07/18 18:05:41,0,96,186,2,57,21692,6408,1003
416,2,10,2017/07/18 18:05:44,0,95,268,2,87,26086,14027,1208
417,2,10,2017/07/18 18:05:48,0,96,308,2,142,25767,9891,1073
418,2,10,2017/07/18 18:05:52,0,96,276,2,101,17837,8851,1041
419,2,10,2017/07/18 18:06:00,0,95,324,2,152,29738,13888,1178
420,2,10,2017/07/18 18:06:03,0,96,248,2,132,3379,1884,310
421,2,7,2017/07/19 10:00:50,0,95,266,2,132,7770,4325,834
422,2,7,2017/07/19 10:00:54,0,94,283,2,172,2394,1953,287
423,2,7,2017/07/19 10:00:58,0,95,309,2,183,5547,2565,486
424,2,7,2017/07/19 10:01:02,0,96,371,3,253,9163,4160,924
425,2,7,2017/07/19 10:01:06,0,95,325,2,178,6797,3514,802
426,2,7,2017/07/19 10:01:09,0,96,281,2,144,3799,2153,602
427,2,7,2017/07/19 10:01:13,0,96,417,2,306,5618,2562,711
428,2,7,2017/07/19 10:01:17,0,95,419,2,295,4783,2820,700
429,2,7,2017/07/19 10:01:21,0,95,167,2,45,3596,987,250
430,2,7,2017/07/19 10:01:25,0,95,305,2,146,8968,5802,909
431,2,7,2017/07/19 10:01:28,0,93,239,2,79,9673,5766,890
432,2,7,2017/07/19 10:01:32,0,96,228,2,78,14819,5767,920
433,2,7,2017/07/19 10:01:36,0,96,303,2,145,9104,4813,853
434,2,7,2017/07/19 10:01:40,0,95,284,2,166,2915,2245,283
435,2,7,2017/07/19 10:01:44,0,96,320,2,158,6859,3525,645
436,2,7,2017/07/19 10:01:48,0,95,320,2,156,10363,5892,947
437,2,7,2017/07/19 10:01:51,0,95,333,2,199,7541,2840,704
438,2,7,2017/07/19 10:01:55,0,96,397,4,276,5287,4451,652
439,2,7,2017/07/19 10:01:59,0,96,281,2,133,9232,4981,823
440,2,7,2017/07/19 10:02:03,0,95,440,2,315,4901,2943,700
441,2,7,2017/07/19 10:02:07,0,91,449,3,319,3535,3462,640
442,2,7,2017/07/19 10:02:10,0,96,274,2,121,9566,7245,883
443,2,7,2017/07/19 10:02:14,0,95,236,2,93,14874,6768,987
444,2,7,2017/07/19 10:02:18,0,96,368,3,225,7225,4072,872
445,2,7,2017/07/19 10:02:22,0,95,299,2,148,5289,4270,662
446,2,7,2017/07/19 10:02:29,0,96,275,2,155,5015,2854,722
447,2,7,2017/07/19 10:02:33,0,95,389,2,242,5921,2755,605
448,2,7,2017/07/19 10:02:37,0,96,266,2,121,7743,6758,928
449,2,7,2017/07/19 10:02:41,0,96,350,2,199,6977,3097,715
450,2,7,2017/07/19 10:02:45,0,96,261,2,126,11225,5295,867
451,2,7,2017/07/19 10:02:48,0,95,364,4,249,4154,5001,837
452,2,7,2017/07/19 10:02:52,0,95,289,2,167,4164,2108,441
453,2,7,2017/07/19 10:02:56,0,93,213,2,103,3211,2432,287
454,2,7,2017/07/19 10:03:00,0,93,320,2,186,5890,7562,795
455,2,7,2017/07/19 10:03:04,0,93,289,2,132,5753,3592,633
456,2,7,2017/07/19 10:03:08,0,95,281,2,152,6171,3163,640
457,2,7,2017/07/19 10:03:11,0,95,284,2,116,6662,5031,729
458,2,7,2017/07/19 10:03:15,0,94,281,2,143,6573,3632,776
459,2,7,2017/07/19 10:03:19,0,93,365,4,252,4018,3569,553
460,2,7,2017/07/19 10:03:23,0,94,410,3,293,6901,3771,684
461,2,7,2017/07/19 10:03:27,0,95,389,2,229,4531,2495,774
462,2,7,2017/07/19 10:03:30,0,96,301,2,149,5714,2546,675
463,2,7,2017/07/19 10:03:34,0,96,535,2,419,4399,2737,613
464,2,7,2017/07/19 10:03:38,0,96,301,2,124,5808,6998,783
465,2,7,2017/07/19 10:03:46,0,96,297,2,128,9515,2786,758
466,2,7,2017/07/19 10:03:49,0,96,292,2,148,9995,3898,753
467,2,7,2017/07/19 10:03:53,0,95,264,2,122,5910,4025,801
468,2,7,2017/07/19 10:03:57,0,94,292,2,121,6599,4245,744
469,2,7,2017/07/19 10:04:01,0,94,279,2,166,2307,1343,119
470,2,7,2017/07/19 10:04:05,0,93,371,3,234,6389,4971,807
471,2,7,2017/07/19 10:04:08,0,96,387,4,267,6811,5602,856
472,2,7,2017/07/19 10:04:16,0,96,236,2,100,15321,7063,1004
473,2,7,2017/07/19 10:04:20,0,96,283,2,154,7255,3449,699
474,2,7,2017/07/19 10:04:24,0,96,342,3,202,10824,5524,957
475,2,7,2017/07/19 10:04:28,0,96,247,2,96,12310,3272,695
476,2,7,2017/07/19 10:04:31,0,95,345,3,203,8489,3137,731
477,2,7,2017/07/19 10:04:35,0,95,456,3,334,5638,3738,760
478,2,7,2017/07/19 10:04:39,0,96,208,2,94,4073,2799,595
479,2,7,2017/07/19 10:04:43,0,95,220,2,85,6166,3709,807
480,2,7,2017/07/19 10:04:47,0,96,211,2,85,7802,3686,764
481,2,7,2017/07/19 10:04:50,0,95,198,2,83,4909,2836,566
482,2,7,2017/07/19 10:04:54,0,96,213,2,92,6698,3007,747
483,2,7,2017/07/19 10:04:58,0,96,262,2,132,5373,2436,600
484,2,7,2017/07/19 10:05:02,0,96,265,2,127,6522,4070,800
485,2,7,2017/07/19 10:05:06,0,94,252,2,122,5400,4322,830
486,2,7,2017/07/19 10:05:09,0,95,299,2,175,3422,1828,441
487,2,7,2017/07/19 10:05:13,0,96,284,2,137,5122,3793,599
488,2,7,2017/07/19 10:05:17,0,96,370,2,216,7895,3438,803
489,2,7,2017/07/19 10:05:21,0,95,465,2,347,3288,4461,702
490,2,7,2017/07/19 10:05:25,0,85,272,2,167,2582,2091,316
491,2,7,2017/07/19 10:05:28,0,96,239,2,93,12788,7952,1044
492,2,7,2017/07/19 10:05:32,0,95,236,2,101,4747,3922,611
493,2,7,2017/07/19 10:05:36,0,96,279,2,111,8804,3647,755
494,2,7,2017/07/19 10:05:40,0,96,285,2,147,4724,3680,681
495,2,7,2017/07/19 10:05:44,0,95,271,2,134,7757,3142,805
496,2,7,2017/07/19 10:05:48,0,96,262,2,111,9535,11408,925
497,2,7,2017/07/19 10:05:51,0,96,243,2,89,14957,5466,992
498,2,7,2017/07/19 10:05:55,0,96,313,2,166,12320,7761,1060
499,2,7,2017/07/19 10:05:59,0,96,300,2,163,10127,5585,979
500,2,7,2017/07/19 10:06:03,0,95,290,2,140,7600,6477,843
501,2,7,2017/07/19 10:06:07,0,96,296,2,144,9744,7162,887
502,2,7,2017/07/19 10:06:10,0,95,233,2,97,5829,2763,666
503,2,7,2017/07/19 10:06:14,0,95,344,2,184,8863,2698,774
504,2,7,2017/07/19 10:06:18,0,96,345,2,188,5276,4241,808
505,2,7,2017/07/19 10:06:22,0,95,327,2,196,5536,2524,674
506,2,7,2017/07/19 10:06:26,0,96,357,3,214,6644,5570,944
507,2,7,2017/07/19 10:06:29,0,95,229,2,105,8599,3857,850
508,2,7,2017/07/19 10:06:33,0,96,259,2,125,8314,3225,715
509,2,7,2017/07/19 10:06:37,0,96,264,2,110,13258,6047,962
510,2,7,2017/07/19 10:06:41,0,95,306,2,162,9067,2654,771
511,2,7,2017/07/19 10:06:45,0,95,329,2,210,6642,3728,660
512,2,7,2017/07/19 10:06:48,0,93,302,2,147,5382,5605,743
513,2,7,2017/07/19 10:06:52,0,96,604,2,463,14036,6367,1056
514,2,7,2017/07/19 10:06:56,0,96,235,2,111,6301,3067,761
515,2,7,2017/07/19 10:07:00,0,95,280,2,124,10138,6269,932
516,2,7,2017/07/19 10:07:04,0,95,286,2,153,5965,3592,765
517,2,7,2017/07/19 10:07:08,0,96,293,2,144,10584,3927,815
518,2,7,2017/07/19 10:07:11,0,96,283,2,142,6875,3534,694
519,2,7,2017/07/19 10:07:15,0,95,313,2,158,4859,3694,692
520,2,7,2017/07/19 10:07:19,0,96,297,2,122,8734,6258,950
521,2,7,2017/07/19 10:07:23,0,96,317,2,160,7026,6186,839
522,2,7,2017/07/19 10:07:27,0,94,352,2,194,4110,3381,716
523,2,7,2017/07/19 10:07:30,0,94,509,2,107,2889,2112,309
524,2,7,2017/07/19 10:07:34,0,93,313,2,161,7044,3557,753
525,2,7,2017/07/19 10:07:38,0,96,269,2,137,7708,4084,814
526,2,7,2017/07/19 10:07:42,0,96,337,2,187,7422,2897,828
527,2,7,2017/07/19 10:07:46,0,95,279,2,149,5369,2684,734
528,2,7,2017/07/19 10:07:49,0,96,250,2,102,12238,7245,988
529,2,7,2017/07/19 10:07:53,0,95,259,2,120,13358,6535,1148
530,2,7,2017/07/19 10:07:57,0,94,245,2,114,4253,2814,727
531,2,7,2017/07/19 10:08:01,0,96,258,2,133,4714,1889,549
532,2,7,2017/07/19 10:08:05,0,96,445,2,321,8287,2902,695
533,2,7,2017/07/19 10:08:08,0,95,368,4,235,4152,4055,417
534,2,7,2017/07/19 10:08:12,0,96,306,2,144,9362,5140,687
535,2,7,2017/07/19 10:08:16,0,95,428,2,62,3024,3146,412
536,2,7,2017/07/19 10:08:20,0,95,297,2,180,4380,2546,419
537,2,7,2017/07/19 10:08:24,0,95,281,2,158,5297,2528,643
538,2,7,2017/07/19 10:08:27,0,96,321,2,177,14374,4482,867
539,2,7,2017/07/19 10:08:31,0,95,231,2,91,14088,7944,1089
540,2,7,2017/07/19 10:08:35,0,96,304,2,162,15530,7237,1038
541,2,7,2017/07/19 10:08:39,0,93,290,2,142,4997,6083,755
542,2,7,2017/07/19 10:08:43,0,95,240,2,101,3564,1947,360
543,2,7,2017/07/19 10:08:47,0,96,384,2,204,12705,6758,927
544,2,7,2017/07/19 10:08:50,0,95,333,2,196,5150,2320,723
545,2,7,2017/07/19 10:08:54,0,96,252,2,106,11781,7070,973
546,2,7,2017/07/19 10:08:58,0,96,272,2,145,5177,2765,502
547,2,7,2017/07/19 10:09:02,0,96,277,2,125,5107,6488,708
548,2,7,2017/07/19 10:09:06,0,96,272,2,139,8459,2989,709
549,2,7,2017/07/19 10:09:09,0,96,254,2,123,9649,3632,703
550,2,7,2017/07/19 10:09:13,0,94,222,2,103,3243,1386,353
551,2,7,2017/07/19 10:09:17,0,95,296,2,135,9841,5920,819
552,2,7,2017/07/19 10:09:21,0,96,275,2,134,10221,6597,969
553,2,7,2017/07/19 10:09:25,0,95,323,2,183,6719,6386,829
554,2,7,2017/07/19 10:09:28,0,95,331,2,175,6012,3324,813
555,2,7,2017/07/19 10:09:32,0,95,291,2,142,7182,4605,873
556,2,7,2017/07/19 10:09:36,0,96,244,2,92,13654,4521,854
557,2,7,2017/07/19 10:09:40,0,96,284,2,124,9428,5845,869
558,2,7,2017/07/19 10:09:44,0,95,291,2,162,3049,1116,136
559,2,7,2017/07/19 10:09:47,0,96,361,2,207,6481,2826,712
560,2,7,2017/07/19 10:09:51,0,96,378,3,265,5931,5699,637
561,2,7,2017/07/19 10:09:55,0,96,296,2,170,8416,3948,898
562,2,7,2017/07/19 10:09:59,0,96,299,2,144,8958,6365,861
563,2,7,2017/07/19 10:10:03,0,94,238,2,87,4684,5209,754
564,2,7,2017/07/19 10:10:06,0,96,248,2,91,6940,2186,612
565,2,7,2017/07/19 10:10:10,0,96,259,2,112,11183,4369,917
566,2,7,2017/07/19 10:10:14,0,95,308,2,188,6438,2153,450
567,2,7,2017/07/19 10:10:18,0,96,344,3,203,9496,4339,823
568,2,7,2017/07/19 10:10:22,0,96,236,2,115,4321,2315,407
569,2,7,2017/07/19 10:10:26,0,96,264,2,123,8836,3067,730
570,2,9,2017/07/19 11:31:19,0,69,274,2,154,9319,1989,566
571,2,9,2017/07/19 11:31:23,0,70,281,2,160,11583,3477,676
572,2,9,2017/07/19 11:31:27,0,95,374,2,259,5488,1343,330
573,2,9,2017/07/19 11:31:31,0,96,287,2,139,10117,5364,967
574,2,9,2017/07/19 11:31:42,0,96,559,3,436,20630,4198,923
575,2,9,2017/07/19 11:31:50,0,91,239,2,101,12057,2828,724
576,2,9,2017/07/19 11:32:05,0,96,339,2,207,4441,2393,518
577,2,9,2017/07/19 11:32:32,0,96,258,2,145,5265,1862,373
578,2,9,2017/07/19 11:32:35,0,96,280,2,125,18286,7719,985
579,2,9,2017/07/19 11:32:43,0,96,381,3,260,10316,2350,645
580,2,9,2017/07/19 11:33:52,0,96,393,2,218,15899,3831,843
581,2,9,2017/07/19 11:34:41,0,96,324,2,159,17943,4918,785
582,2,9,2017/07/19 11:34:45,0,89,270,2,155,4660,2994,262
583,2,9,2017/07/19 11:34:56,0,96,388,2,227,24721,5727,878
584,2,9,2017/07/19 11:35:12,0,80,255,2,127,10389,2074,574
585,2,9,2017/07/19 11:35:27,0,96,281,2,116,9301,4390,781
586,2,9,2017/07/19 11:35:31,0,95,307,2,131,8218,2992,644
587,2,9,2017/07/19 11:35:54,0,82,236,2,110,9739,2300,647
588,2,9,2017/07/19 11:36:43,0,96,390,2,217,20943,5013,776
589,2,9,2017/07/19 11:37:25,0,73,254,2,137,8097,2166,522
590,2,9,2017/07/19 11:37:29,0,95,188,2,101,23817,2875,673
591,2,9,2017/07/19 11:37:33,0,96,180,2,60,16565,3536,723
592,2,9,2017/07/19 11:37:40,0,96,417,2,298,15160,2762,673
593,2,9,2017/07/19 11:37:44,0,96,304,2,142,17291,2615,675
594,2,9,2017/07/19 11:38:07,0,80,300,2,186,5867,2360,411
595,2,9,2017/07/19 11:38:22,0,96,237,2,113,6949,2529,531
596,2,9,2017/07/19 11:38:34,0,95,289,2,159,4911,2182,608
597,2,9,2017/07/19 11:38:37,0,96,309,2,132,6837,3013,673
598,2,9,2017/07/19 11:39:00,0,91,218,2,104,4040,2783,452
599,2,9,2017/07/19 11:39:04,0,95,200,2,73,3494,1264,454
600,2,9,2017/07/19 11:40:05,0,96,272,3,129,18658,3610,746
601,2,9,2017/07/19 11:40:28,0,96,283,2,139,5878,3293,681
602,2,9,2017/07/19 11:40:39,0,96,303,3,179,3933,1643,462
603,2,9,2017/07/19 11:40:43,0,81,248,2,135,6035,1744,423
604,2,9,2017/07/19 11:40:58,0,95,300,2,161,5424,2621,677
605,2,9,2017/07/19 11:41:17,0,96,278,2,121,13452,4587,715
606,2,10,2017/07/19 13:00:33,0,96,252,2,112,13522,4058,651
607,2,10,2017/07/19 13:00:36,0,85,275,2,119,18222,7260,880
608,2,10,2017/07/19 13:00:40,0,96,249,2,103,14990,11354,860
609,2,10,2017/07/19 13:00:44,0,84,247,2,104,13918,3878,710
610,2,10,2017/07/19 13:00:48,0,96,305,2,147,17676,4816,778
611,2,10,2017/07/19 13:00:52,0,96,522,3,397,17163,6687,814
612,2,10,2017/07/19 13:00:55,0,96,306,2,130,18304,10397,894
613,2,10,2017/07/19 13:00:59,0,84,308,2,139,23144,9931,884
614,2,10,2017/07/19 13:01:03,0,96,244,2,99,20827,10593,933
615,2,10,2017/07/19 13:01:07,0,95,277,2,105,28460,15065,1089
616,2,10,2017/07/19 13:01:11,0,96,262,2,114,22996,10716,1050
617,2,10,2017/07/19 13:01:14,0,96,286,2,131,20397,10167,933
618,2,10,2017/07/19 13:01:18,0,96,287,2,130,19314,8562,937
619,2,10,2017/07/19 13:01:22,0,96,284,2,147,12010,7309,720
620,2,10,2017/07/19 13:01:26,0,80,346,2,198,21407,14807,944
621,2,10,2017/07/19 13:01:30,0,96,234,2,108,8775,2203,524
622,2,10,2017/07/19 13:01:33,0,96,291,2,140,27476,17397,1046
623,2,10,2017/07/19 13:01:37,0,95,220,2,90,12029,5226,791
624,2,10,2017/07/19 13:01:41,0,95,208,3,60,17104,9354,814
625,2,10,2017/07/19 13:01:45,0,96,231,2,105,21851,6353,793
626,2,10,2017/07/19 13:01:49,0,96,372,2,208,18928,6940,796
627,2,10,2017/07/19 13:01:53,0,96,326,2,176,9662,1915,554
628,2,10,2017/07/19 13:01:56,0,96,251,2,105,24251,14935,1043
629,2,10,2017/07/19 13:02:00,0,85,277,2,118,19184,7306,784
630,2,10,2017/07/19 13:02:04,0,96,483,2,331,25524,11588,865
631,2,10,2017/07/19 13:02:08,0,96,237,2,103,10833,5049,713
632,2,10,2017/07/19 13:02:12,0,96,285,2,127,28479,26358,1159
633,2,10,2017/07/19 13:02:15,0,96,403,4,276,26919,10847,1046
634,2,10,2017/07/19 13:02:19,0,96,376,4,274,22491,12744,902
635,2,10,2017/07/19 13:02:23,0,95,479,2,315,5854,1739,330
636,2,10,2017/07/19 13:02:27,0,95,281,2,129,27447,13608,1150
637,2,10,2017/07/19 13:02:31,0,95,279,2,173,5780,2618,536
638,2,10,2017/07/19 13:02:38,0,96,301,2,168,4587,1680,414
639,2,10,2017/07/19 13:02:42,0,96,301,2,158,30091,17063,1198
640,2,10,2017/07/19 13:02:46,0,94,181,2,44,14738,6455,634
641,2,10,2017/07/19 13:02:50,0,95,288,2,105,26124,13858,1101
642,2,10,2017/07/19 13:02:53,0,96,310,2,128,17900,6351,909
643,2,10,2017/07/19 13:02:57,0,83,368,2,192,34124,21772,1329
644,2,10,2017/07/19 13:03:01,0,96,256,2,114,12964,2633,695
645,2,10,2017/07/19 13:03:05,0,96,272,2,124,21263,11524,884
646,2,10,2017/07/19 13:03:09,0,96,254,2,115,18078,8065,873
647,2,10,2017/07/19 13:03:13,0,96,266,2,128,13872,14068,821
648,2,10,2017/07/19 13:03:16,0,96,323,2,148,26855,12085,1077
649,2,10,2017/07/19 13:03:20,0,96,330,2,146,20914,16388,1000
650,2,10,2017/07/19 13:03:24,0,96,295,2,145,15442,6940,849
651,2,10,2017/07/19 13:03:28,0,96,338,2,134,25778,10877,955
652,2,10,2017/07/19 13:03:32,0,96,289,2,147,9542,3471,605
653,2,9,2017/07/20 14:40:31,0,85,224,2,94,11767,5313,965
654,2,9,2017/07/20 14:40:35,0,96,257,4,152,7020,2405,642
655,2,9,2017/07/20 14:40:39,0,96,298,2,138,17165,5693,1041
656,2,9,2017/07/20 14:40:43,0,96,254,2,98,18162,5006,1012
657,2,9,2017/07/20 14:40:47,0,82,218,2,93,8828,3284,765
658,2,9,2017/07/20 14:40:50,0,95,269,2,112,21079,4392,918
659,2,9,2017/07/20 14:40:54,0,95,325,2,220,4288,1336,286
660,2,9,2017/07/20 14:40:58,0,95,209,2,81,30726,6064,948
661,2,9,2017/07/20 14:41:02,0,95,212,2,76,30739,9076,1137
662,2,9,2017/07/20 14:41:06,0,96,444,3,316,18784,6220,1001
663,2,9,2017/07/20 14:41:09,0,96,383,2,222,3675,1388,338
